State,Country,Year,Admissions
District of Columbia,El Salvador,2019,286.0
District of Columbia,Eritrea,2019,22.0
District of Columbia,Ethiopia,2019,220.0
District of Columbia,France,2019,33.0
District of Columbia,Gabon,2019,5.0
District of Columbia,Gambia,2019,4.0
District of Columbia,Georgia,2019,4.0
District of Columbia,Germany,2019,15.0
District of Columbia,Ghana,2019,10.0
District of Columbia,Guatemala,2019,50.0
District of Columbia,Guyana,2019,11.0
District of Columbia,Haiti,2019,4.0
District of Columbia,Honduras,2019,63.0
District of Columbia,India,2019,36.0
District of Columbia,Iran,2019,6.0
District of Columbia,Ireland,2019,5.0
District of Columbia,Israel,2019,7.0
District of Columbia,Italy,2019,15.0
District of Columbia,Jamaica,2019,23.0
District of Columbia,Japan,2019,6.0
District of Columbia,Kazakhstan,2019,6.0
District of Columbia,"Korea, South",2019,22.0
District of Columbia,Kyrgyzstan,2019,6.0
District of Columbia,Liberia,2019,15.0
District of Columbia,Mexico,2019,87.0
District of Columbia,Morocco,2019,5.0
District of Columbia,Nepal,2019,4.0
District of Columbia,Netherlands,2019,10.0
District of Columbia,Nicaragua,2019,5.0
District of Columbia,Nigeria,2019,53.0
District of Columbia,Pakistan,2019,5.0
District of Columbia,Peru,2019,15.0
District of Columbia,Philippines,2019,43.0
District of Columbia,Poland,2019,4.0
District of Columbia,Russia,2019,16.0
District of Columbia,Senegal,2019,6.0
District of Columbia,Serbia,2019,8.0
District of Columbia,South Africa,2019,14.0
District of Columbia,Spain,2019,24.0
District of Columbia,Sweden,2019,4.0
District of Columbia,Thailand,2019,11.0
District of Columbia,Togo,2019,15.0
District of Columbia,Trinidad and Tobago,2019,16.0
District of Columbia,Tunisia,2019,4.0
District of Columbia,Turkey,2019,26.0
District of Columbia,Ukraine,2019,13.0
District of Columbia,United Kingdom,2019,42.0
District of Columbia,Venezuela,2019,30.0
District of Columbia,Vietnam,2019,6.0
District of Columbia,Zambia,2019,4.0
Florida,Afghanistan,2019,47.0
Florida,Albania,2019,432.0
Florida,Algeria,2019,20.0
Florida,Antigua and Barbuda,2019,23.0
Florida,Argentina,2019,1345.0
Florida,Armenia,2019,13.0
Florida,Australia,2019,53.0
Florida,Austria,2019,4.0
Florida,Azerbaijan,2019,13.0
Florida,Bahamas,2019,454.0
Florida,Bahrain,2019,4.0
Florida,Bangladesh,2019,494.0
Florida,Barbados,2019,22.0
Florida,Belarus,2019,99.0
Florida,Belgium,2019,35.0
Florida,Belize,2019,15.0
Florida,Bolivia,2019,204.0
Florida,Bosnia and Herzegovina,2019,18.0
Florida,Brazil,2019,5271.0
Florida,Bulgaria,2019,88.0
Florida,Burma,2019,76.0
Florida,Burundi,2019,4.0
Florida,Cambodia,2019,24.0
Florida,Cameroon,2019,14.0
Florida,Canada,2019,794.0
Florida,Cayman Islands,2019,4.0
Florida,Central African Republic,2019,6.0
Florida,Chad,2019,4.0
Florida,Chile,2019,370.0
Florida,"China, People's Republic",2019,1366.0
Florida,Colombia,2019,6678.0
Florida,"Congo, Democratic Republic",2019,135.0
Florida,Costa Rica,2019,317.0
Florida,Croatia,2019,12.0
Florida,Cuba,2019,29645.0
Florida,Czechia,2019,47.0
Florida,Denmark,2019,8.0
Florida,Dominica,2019,34.0
Florida,Dominican Republic,2019,4033.0
Florida,Ecuador,2019,1267.0
Florida,Egypt,2019,415.0
Florida,El Salvador,2019,743.0
Florida,Eritrea,2019,27.0
Florida,Estonia,2019,5.0
Florida,Ethiopia,2019,64.0
Florida,Finland,2019,4.0
Florida,France,2019,443.0
Florida,Gambia,2019,4.0
Florida,Georgia,2019,25.0
Florida,Germany,2019,321.0
Florida,Ghana,2019,117.0
Florida,Greece,2019,67.0
Florida,Grenada,2019,4.0
Florida,Guatemala,2019,911.0
Florida,Guyana,2019,353.0
Florida,Haiti,2019,8606.0
Florida,Honduras,2019,2477.0
Florida,Hong Kong,2019,24.0
Florida,Hungary,2019,157.0
Florida,India,2019,1862.0
Florida,Indonesia,2019,23.0
Florida,Iran,2019,91.0
Florida,Iraq,2019,119.0
Florida,Ireland,2019,52.0
Florida,Israel,2019,367.0
Florida,Italy,2019,577.0
Florida,Jamaica,2019,5927.0
Florida,Japan,2019,84.0
Florida,Jordan,2019,216.0
Florida,Kazakhstan,2019,94.0
Florida,Kenya,2019,296.0
Florida,"Korea, South",2019,101.0
Florida,Kosovo,2019,26.0
Florida,Kuwait,2019,66.0
Florida,Kyrgyzstan,2019,8.0
Florida,Latvia,2019,10.0
Florida,Lebanon,2019,69.0
Florida,Liberia,2019,5.0
Florida,Libya,2019,23.0
Florida,Lithuania,2019,29.0
Florida,Malaysia,2019,20.0
Florida,Mexico,2019,3310.0
Florida,Moldova,2019,118.0
Florida,Montenegro,2019,5.0
Florida,Morocco,2019,322.0
Florida,Nepal,2019,65.0
Florida,Netherlands,2019,52.0
Florida,New Zealand,2019,8.0
Florida,Nicaragua,2019,1485.0
Florida,Nigeria,2019,604.0
Florida,North Macedonia (formerly Macedonia),2019,38.0
Florida,Norway,2019,7.0
Florida,Oman,2019,9.0
Florida,Pakistan,2019,270.0
Florida,Panama,2019,157.0
Florida,Paraguay,2019,41.0
Florida,Peru,2019,1881.0
Florida,Philippines,2019,1685.0
Florida,Poland,2019,134.0
Florida,Portugal,2019,59.0
Florida,Qatar,2019,17.0
Florida,Romania,2019,198.0
Florida,Russia,2019,743.0
Florida,Rwanda,2019,14.0
Florida,Saint Kitts and Nevis,2019,19.0
Florida,Saint Lucia,2019,50.0
Florida,Saint Vincent and the Grenadines,2019,13.0
Florida,Saudi Arabia,2019,95.0
Florida,Serbia,2019,136.0
Florida,Slovakia,2019,32.0
Florida,South Africa,2019,165.0
Florida,Soviet Union (former),2019,93.0
Florida,Spain,2019,653.0
Florida,Sri Lanka,2019,14.0
Florida,Sudan,2019,42.0
Florida,Suriname,2019,6.0
Florida,Sweden,2019,40.0
Florida,Switzerland,2019,33.0
Florida,Syria,2019,338.0
Florida,Taiwan,2019,58.0
Florida,Tajikistan,2019,14.0
Florida,Tanzania,2019,70.0
Florida,Thailand,2019,194.0
Florida,Togo,2019,9.0
Florida,Trinidad and Tobago,2019,334.0
Florida,Tunisia,2019,21.0
Florida,Turkey,2019,299.0
Florida,Turks and Caicos Islands,2019,11.0
Florida,Uganda,2019,27.0
Florida,Ukraine,2019,519.0
Florida,United Arab Emirates,2019,73.0
Florida,United Kingdom,2019,817.0
Florida,United States,2019,13.0
Florida,Unknown,2019,23.0
Florida,Uruguay,2019,269.0
Florida,Uzbekistan,2019,39.0
Florida,Venezuela,2019,8224.0
Florida,Vietnam,2019,1705.0
Florida,"Virgin Islands, British",2019,5.0
Florida,Zambia,2019,19.0
Florida,Zimbabwe,2019,5.0
Georgia,Afghanistan,2019,197.0
Georgia,Albania,2019,13.0
Georgia,Algeria,2019,10.0
Georgia,Antigua and Barbuda,2019,4.0
Georgia,Argentina,2019,48.0
Georgia,Australia,2019,25.0
Georgia,Bahamas,2019,37.0
Georgia,Bahrain,2019,19.0
Georgia,Bangladesh,2019,348.0
Georgia,Belarus,2019,19.0
Georgia,Belgium,2019,4.0
Georgia,Benin,2019,4.0
Georgia,Bhutan,2019,42.0
Georgia,Bosnia and Herzegovina,2019,6.0
Georgia,Brazil,2019,577.0
Georgia,Bulgaria,2019,20.0
Georgia,Burkina Faso,2019,9.0
Georgia,Burma,2019,149.0
Georgia,Cambodia,2019,22.0
Georgia,Cameroon,2019,133.0
Georgia,Canada,2019,106.0
Georgia,Central African Republic,2019,13.0
Georgia,Chad,2019,4.0
Georgia,"China, People's Republic",2019,735.0
Georgia,Colombia,2019,437.0
Georgia,"Congo, Democratic Republic",2019,188.0
Georgia,"Congo, Republic",2019,9.0
Georgia,Costa Rica,2019,25.0
Georgia,Cote d'Ivoire,2019,68.0
Georgia,Cuba,2019,161.0
Georgia,Czechia,2019,23.0
Georgia,Dominica,2019,4.0
Georgia,Dominican Republic,2019,274.0
Georgia,Ecuador,2019,42.0
Georgia,Egypt,2019,57.0
Georgia,El Salvador,2019,366.0
Georgia,Eritrea,2019,78.0
Georgia,Ethiopia,2019,481.0
Georgia,France,2019,40.0
Georgia,Gambia,2019,98.0
Georgia,Georgia,2019,8.0
Georgia,Germany,2019,97.0
Georgia,Ghana,2019,275.0
Georgia,Greece,2019,5.0
Georgia,Grenada,2019,4.0
Georgia,Guatemala,2019,177.0
Georgia,Guinea,2019,53.0
Georgia,Guinea-Bissau,2019,4.0
Georgia,Guyana,2019,54.0
Georgia,Haiti,2019,118.0
Georgia,Honduras,2019,268.0
Georgia,Hong Kong,2019,9.0
Georgia,Hungary,2019,8.0
Georgia,India,2019,1715.0
Georgia,Indonesia,2019,20.0
Georgia,Iran,2019,99.0
Georgia,Iraq,2019,34.0
Georgia,Ireland,2019,29.0
Georgia,Israel,2019,71.0
Georgia,Italy,2019,25.0
Georgia,Jamaica,2019,799.0
Georgia,Japan,2019,31.0
Georgia,Jordan,2019,37.0
Georgia,Kazakhstan,2019,4.0
Georgia,Kenya,2019,159.0
Georgia,"Korea, South",2019,681.0
Georgia,Kosovo,2019,10.0
Georgia,Kuwait,2019,94.0
Georgia,Lebanon,2019,9.0
Georgia,Liberia,2019,59.0
Georgia,Malaysia,2019,32.0
Georgia,Mexico,2019,1611.0
Georgia,Moldova,2019,27.0
Georgia,Morocco,2019,52.0
Georgia,Mozambique,2019,4.0
Georgia,Nepal,2019,83.0
Georgia,Netherlands,2019,16.0
Georgia,Nicaragua,2019,17.0
Georgia,Nigeria,2019,935.0
Georgia,Norway,2019,4.0
Georgia,Oman,2019,9.0
Georgia,Pakistan,2019,332.0
Georgia,Paraguay,2019,4.0
Georgia,Peru,2019,124.0
Georgia,Philippines,2019,283.0
Georgia,Poland,2019,26.0
Georgia,Qatar,2019,5.0
Georgia,Romania,2019,64.0
Georgia,Russia,2019,99.0
Georgia,Rwanda,2019,18.0
Georgia,Saint Kitts and Nevis,2019,4.0
Georgia,Saint Lucia,2019,5.0
Georgia,Saudi Arabia,2019,17.0
Georgia,Senegal,2019,57.0
Georgia,Sierra Leone,2019,18.0
Georgia,Singapore,2019,5.0
Georgia,Somalia,2019,24.0
Georgia,South Africa,2019,82.0
Georgia,Spain,2019,37.0
Georgia,Sri Lanka,2019,6.0
Georgia,Sudan,2019,17.0
Georgia,Sweden,2019,4.0
Georgia,Syria,2019,104.0
Georgia,Taiwan,2019,59.0
Georgia,Tanzania,2019,116.0
Georgia,Thailand,2019,84.0
Georgia,Togo,2019,22.0
Georgia,Trinidad and Tobago,2019,42.0
Georgia,Tunisia,2019,4.0
Georgia,Turkey,2019,91.0
Georgia,Uganda,2019,18.0
Georgia,Ukraine,2019,65.0
Georgia,United Arab Emirates,2019,83.0
Georgia,United Kingdom,2019,238.0
Georgia,Uruguay,2019,39.0
Georgia,Uzbekistan,2019,6.0
Georgia,Venezuela,2019,351.0
Georgia,Vietnam,2019,1080.0
Georgia,Yemen,2019,4.0
Georgia,Zambia,2019,19.0
Georgia,Zimbabwe,2019,28.0
Guam,"China, People's Republic",2019,35.0
Guam,Japan,2019,23.0
Guam,"Korea, South",2019,63.0
Guam,Philippines,2019,815.0
Guam,Vietnam,2019,4.0
Hawaii,Australia,2019,11.0
Hawaii,Bangladesh,2019,8.0
Hawaii,Brazil,2019,35.0
Hawaii,Burma,2019,4.0
Hawaii,Cameroon,2019,4.0
Hawaii,Canada,2019,35.0
Hawaii,"China, People's Republic",2019,535.0
Hawaii,Colombia,2019,16.0
Hawaii,Egypt,2019,11.0
Hawaii,El Salvador,2019,5.0
Hawaii,France,2019,4.0
Hawaii,French Polynesia,2019,5.0
Hawaii,Germany,2019,16.0
Hawaii,Hong Kong,2019,13.0
Hawaii,India,2019,6.0
Hawaii,Indonesia,2019,5.0
Hawaii,Israel,2019,4.0
Hawaii,Italy,2019,7.0
Hawaii,Jamaica,2019,8.0
Hawaii,Japan,2019,326.0
Hawaii,"Korea, South",2019,148.0
Hawaii,Laos,2019,13.0
Hawaii,Mexico,2019,41.0
Hawaii,Mongolia,2019,4.0
Hawaii,Nepal,2019,26.0
Hawaii,Netherlands,2019,4.0
Hawaii,New Zealand,2019,5.0
Hawaii,Nigeria,2019,7.0
Hawaii,Peru,2019,4.0
Hawaii,Philippines,2019,1751.0
Hawaii,Poland,2019,4.0
Hawaii,Romania,2019,10.0
Hawaii,Russia,2019,15.0
Hawaii,Samoa,2019,23.0
Hawaii,South Africa,2019,6.0
Hawaii,Sweden,2019,6.0
Hawaii,Switzerland,2019,5.0
Hawaii,Taiwan,2019,25.0
Hawaii,Thailand,2019,52.0
Hawaii,Tonga,2019,22.0
Hawaii,United Kingdom,2019,29.0
Hawaii,Venezuela,2019,4.0
Hawaii,Vietnam,2019,170.0
Idaho,Afghanistan,2019,22.0
Idaho,Armenia,2019,5.0
Idaho,Bhutan,2019,8.0
Idaho,Brazil,2019,7.0
Idaho,Burma,2019,7.0
Idaho,Burundi,2019,8.0
Idaho,Canada,2019,10.0
Idaho,"China, People's Republic",2019,57.0
Idaho,Colombia,2019,4.0
Idaho,"Congo, Democratic Republic",2019,129.0
Idaho,Egypt,2019,4.0
Idaho,El Salvador,2019,7.0
Idaho,Eritrea,2019,4.0
Idaho,Ethiopia,2019,6.0
Idaho,India,2019,19.0
Idaho,Iraq,2019,21.0
Idaho,Jordan,2019,4.0
Idaho,Kenya,2019,25.0
Idaho,"Korea, South",2019,11.0
Idaho,Malawi,2019,9.0
Idaho,Mexico,2019,145.0
Idaho,Nepal,2019,10.0
Idaho,Nigeria,2019,11.0
Idaho,Pakistan,2019,4.0
Idaho,Philippines,2019,27.0
Idaho,Rwanda,2019,21.0
Idaho,Somalia,2019,6.0
Idaho,Sudan,2019,6.0
Idaho,Syria,2019,14.0
Idaho,Taiwan,2019,4.0
Idaho,Tanzania,2019,61.0
Idaho,Thailand,2019,4.0
Idaho,Uganda,2019,26.0
Idaho,Ukraine,2019,16.0
Idaho,Uzbekistan,2019,4.0
Idaho,Vietnam,2019,32.0
Illinois,Afghanistan,2019,97.0
Illinois,Albania,2019,252.0
Illinois,Algeria,2019,166.0
Illinois,Argentina,2019,46.0
Illinois,Armenia,2019,13.0
Illinois,Australia,2019,50.0
Illinois,Austria,2019,4.0
Illinois,Azerbaijan,2019,19.0
Illinois,Bahamas,2019,4.0
Illinois,Bangladesh,2019,131.0
Illinois,Belarus,2019,117.0
Illinois,Belgium,2019,5.0
Illinois,Belize,2019,64.0
Illinois,Benin,2019,18.0
Illinois,Bhutan,2019,22.0
Illinois,Bolivia,2019,8.0
Illinois,Bosnia and Herzegovina,2019,59.0
Illinois,Brazil,2019,299.0
Illinois,Bulgaria,2019,325.0
Illinois,Burma,2019,124.0
Illinois,Cambodia,2019,16.0
Illinois,Cameroon,2019,78.0
Illinois,Canada,2019,247.0
Illinois,Central African Republic,2019,14.0
Illinois,Chad,2019,4.0
Illinois,Chile,2019,20.0
Illinois,"China, People's Republic",2019,1759.0
Illinois,Colombia,2019,306.0
Illinois,"Congo, Democratic Republic",2019,107.0
Illinois,"Congo, Republic",2019,5.0
Illinois,Costa Rica,2019,14.0
Illinois,Cote d'Ivoire,2019,4.0
Illinois,Croatia,2019,15.0
Illinois,Cuba,2019,86.0
Illinois,Czechia,2019,58.0
Illinois,Dominican Republic,2019,149.0
Illinois,Ecuador,2019,324.0
Illinois,Egypt,2019,149.0
Illinois,El Salvador,2019,152.0
Illinois,Eritrea,2019,49.0
Illinois,Ethiopia,2019,127.0
Illinois,Finland,2019,4.0
Illinois,France,2019,105.0
Illinois,Gambia,2019,5.0
Illinois,Georgia,2019,28.0
Illinois,Germany,2019,102.0
Illinois,Ghana,2019,264.0
Illinois,Greece,2019,40.0
Illinois,Guatemala,2019,254.0
Illinois,Guinea,2019,5.0
Illinois,Guyana,2019,8.0
Illinois,Haiti,2019,50.0
Illinois,Honduras,2019,227.0
Illinois,Hong Kong,2019,19.0
Illinois,India,2019,3185.0
Illinois,Indonesia,2019,23.0
Illinois,Iran,2019,143.0
Illinois,Iraq,2019,243.0
Illinois,Ireland,2019,60.0
Illinois,Israel,2019,106.0
Illinois,Italy,2019,94.0
Illinois,Jamaica,2019,151.0
Illinois,Japan,2019,77.0
Illinois,Jordan,2019,619.0
Illinois,Kazakhstan,2019,51.0
Illinois,Kenya,2019,37.0
Illinois,"Korea, South",2019,562.0
Illinois,Kosovo,2019,52.0
Illinois,Kuwait,2019,27.0
Illinois,Kyrgyzstan,2019,191.0
Illinois,Laos,2019,5.0
Illinois,Lebanon,2019,25.0
Illinois,Liberia,2019,8.0
Illinois,Lithuania,2019,224.0
Illinois,Malaysia,2019,94.0
Illinois,Maldives,2019,4.0
Illinois,Mexico,2019,8062.0
Illinois,Moldova,2019,347.0
Illinois,Mongolia,2019,152.0
Illinois,Montenegro,2019,26.0
Illinois,Morocco,2019,122.0
Illinois,Nepal,2019,148.0
Illinois,Netherlands,2019,20.0
Illinois,New Zealand,2019,16.0
Illinois,Nicaragua,2019,23.0
Illinois,Nigeria,2019,620.0
Illinois,North Macedonia (formerly Macedonia),2019,163.0
Illinois,Norway,2019,5.0
Illinois,Pakistan,2019,842.0
Illinois,Panama,2019,7.0
Illinois,Peru,2019,92.0
Illinois,Philippines,2019,1361.0
Illinois,Poland,2019,1470.0
Illinois,Qatar,2019,4.0
Illinois,Romania,2019,225.0
Illinois,Russia,2019,345.0
Illinois,Rwanda,2019,14.0
Illinois,Saudi Arabia,2019,139.0
Illinois,Senegal,2019,26.0
Illinois,Serbia,2019,275.0
Illinois,Serbia and Montenegro (former),2019,13.0
Illinois,Singapore,2019,13.0
Illinois,Slovakia,2019,13.0
Illinois,Somalia,2019,16.0
Illinois,South Africa,2019,63.0
Illinois,Soviet Union (former),2019,42.0
Illinois,Spain,2019,59.0
Illinois,Sri Lanka,2019,31.0
Illinois,Sudan,2019,62.0
Illinois,Sweden,2019,24.0
Illinois,Switzerland,2019,5.0
Illinois,Syria,2019,279.0
Illinois,Taiwan,2019,105.0
Illinois,Tajikistan,2019,61.0
Illinois,Tanzania,2019,30.0
Illinois,Thailand,2019,146.0
